date,store_id,category,units_sold,revenue,is_promoted,temperature_c,is_holiday
2022-04-25,Store_Rabat,Dairy,1948,19535.05,1,26.5,1
2022-05-02,Store_Rabat,Dairy,2381,18015.63,0,24.2,1
2022-05-09,Store_Rabat,Dairy,1459,12941.74,0,24.8,0
2022-05-16,Store_Rabat,Dairy,1654,15850.48,1,21.1,0
2022-05-23,Store_Rabat,Dairy,3157,13833.12,0,25.3,0
2022-05-30,Store_Rabat,Dairy,1724,12514.27,0,21.3,0
2022-06-06,Store_Rabat,Dairy,1585,13086.95,0,18.6,0
2022-06-13,Store_Rabat,Dairy,1234,13477.93,0,18.8,0
2022-06-20,Store_Rabat,Dairy,2418,16507.61,1,22.2,0
2022-06-27,Store_Rabat,Dairy,1547,12693.0,0,19.7,0
2022-07-04,Store_Rabat,Dairy,1538,16696.11,0,13.3,1
2022-07-11,Store_Rabat,Dairy,2924,15548.34,1,12.8,0
2022-07-18,Store_Rabat,Dairy,1514,13260.71,0,17.8,0
2022-07-25,Store_Rabat,Dairy,1345,15760.16,1,11.5,0
2022-08-01,Store_Rabat,Dairy,1114,12796.17,0,7.0,0
2022-08-08,Store_Rabat,Dairy,1869,14385.87,0,13.6,0
2022-08-15,Store_Rabat,Dairy,2295,12589.53,0,10.2,0
2022-08-22,Store_Rabat,Dairy,1109,12687.17,0,9.4,0
2022-08-29,Store_Rabat,Dairy,1156,12861.23,0,11.7,0
2022-09-05,Store_Rabat,Dairy,2130,12340.6,1,4.9,0
2022-09-12,Store_Rabat,Dairy,1280,10609.45,0,8.3,0
2022-09-19,Store_Rabat,Dairy,1623,9708.74,0,8.9,0
2022-09-26,Store_Rabat,Dairy,1394,11097.3,0,4.8,0
2022-10-03,Store_Rabat,Dairy,1224,9670.09,0,0.6,0
2022-10-10,Store_Rabat,Dairy,970,8785.88,0,4.1,0
2022-10-17,Store_Rabat,Dairy,1721,9660.37,0,5.5,0
2022-10-24,Store_Rabat,Dairy,1395,10294.41,1,7.0,0
2022-10-31,Store_Rabat,Dairy,1735,9356.77,0,3.8,0
2022-11-07,Store_Rabat,Dairy,1372,11940.1,0,9.4,0
2022-11-14,Store_Rabat,Dairy,2340,11641.38,0,8.5,0
2022-11-21,Store_Rabat,Dairy,2139,12212.2,0,0.3,0
2022-11-28,Store_Rabat,Dairy,2074,17825.89,0,8.1,1
2022-12-05,Store_Rabat,Dairy,1065,12112.8,0,14.3,0
2022-12-12,Store_Rabat,Dairy,1554,11768.63,0,6.3,0
2022-12-19,Store_Rabat,Dairy,2095,13585.24,1,9.0,0
2022-12-26,Store_Rabat,Dairy,1843,15900.01,0,8.1,1
2023-01-02,Store_Rabat,Dairy,2278,10951.87,0,16.8,1
2023-01-09,Store_Rabat,Dairy,1508,9624.39,1,12.5,0
2023-01-16,Store_Rabat,Dairy,969,9898.05,1,17.1,0
2023-01-23,Store_Rabat,Dairy,939,9124.96,0,18.2,0
2023-01-30,Store_Rabat,Dairy,792,9053.52,0,14.4,0
2023-02-06,Store_Rabat,Dairy,1387,10102.37,0,21.4,0
2023-02-13,Store_Rabat,Dairy,1201,9386.66,0,20.3,0
2023-02-20,Store_Rabat,Dairy,2282,10469.19,1,22.6,0
2023-02-27,Store_Rabat,Dairy,1540,10348.89,1,18.6,0
2023-03-06,Store_Rabat,Dairy,1658,12188.5,0,24.4,0
2023-03-13,Store_Rabat,Dairy,1073,10572.69,0,20.0,0
2023-03-20,Store_Rabat,Dairy,1398,10764.05,0,23.8,0
2023-03-27,Store_Rabat,Dairy,1014,11865.53,0,24.0,0
2023-04-03,Store_Rabat,Dairy,1401,13856.28,0,25.1,0
2023-04-10,Store_Rabat,Dairy,1686,12686.57,0,23.9,0
2023-04-17,Store_Rabat,Dairy,1372,13171.02,0,26.6,0
2023-04-24,Store_Rabat,Dairy,1961,16028.35,0,27.9,1
2023-05-01,Store_Rabat,Dairy,2007,13780.65,0,26.0,0
2023-05-08,Store_Rabat,Dairy,1539,12136.91,0,25.3,0
2023-05-15,Store_Rabat,Dairy,1759,14148.97,1,26.1,0
2023-05-22,Store_Rabat,Dairy,1590,14324.84,0,21.5,0
2023-05-29,Store_Rabat,Dairy,2544,14189.77,0,23.4,0
2023-06-05,Store_Rabat,Dairy,1384,13655.42,0,18.7,0
2023-06-12,Store_Rabat,Dairy,1242,13830.05,0,21.1,0
2023-06-19,Store_Rabat,Dairy,1170,12521.48,0,16.4,0
2023-06-26,Store_Rabat,Dairy,2049,15421.84,0,23.7,0
2023-07-03,Store_Rabat,Dairy,2978,16206.07,0,15.6,1
2023-07-10,Store_Rabat,Dairy,1074,12492.87,0,13.6,0
2023-07-17,Store_Rabat,Dairy,1937,13283.41,0,13.3,0
2023-07-24,Store_Rabat,Dairy,1838,14518.73,0,13.6,0
2023-07-31,Store_Rabat,Dairy,2538,13918.96,0,13.5,0
2023-08-07,Store_Rabat,Dairy,1914,14913.42,1,9.0,0
2023-08-14,Store_Rabat,Dairy,1865,13476.3,0,10.9,0
2023-08-21,Store_Rabat,Dairy,1407,13128.31,0,6.6,0
2023-08-28,Store_Rabat,Dairy,1624,13653.36,1,10.8,0
2023-09-04,Store_Rabat,Dairy,1536,10656.93,0,6.0,0
2023-09-11,Store_Rabat,Dairy,1275,13788.99,1,-1.4,0
2023-09-18,Store_Rabat,Dairy,1455,11897.92,1,7.5,0
2023-09-25,Store_Rabat,Dairy,1717,11728.55,1,6.0,0
2023-10-02,Store_Rabat,Dairy,927,9166.34,0,5.2,0
2023-10-09,Store_Rabat,Dairy,786,8594.33,0,3.2,0
2023-10-16,Store_Rabat,Dairy,1012,10539.65,1,5.4,0
2023-10-23,Store_Rabat,Dairy,1107,9914.27,0,6.5,0
2023-10-30,Store_Rabat,Dairy,1688,10232.55,0,3.9,0
2023-11-06,Store_Rabat,Dairy,2589,13609.16,0,3.1,0
2023-11-13,Store_Rabat,Dairy,1621,13054.01,0,8.9,0
2023-11-20,Store_Rabat,Dairy,2380,12702.16,0,8.4,0
2023-11-27,Store_Rabat,Dairy,2481,14766.24,0,7.5,1
2023-12-04,Store_Rabat,Dairy,1041,10702.02,0,10.4,0
2023-12-11,Store_Rabat,Dairy,1540,13516.66,1,11.1,0
2023-12-18,Store_Rabat,Dairy,1202,13247.57,1,8.4,0
2023-12-25,Store_Rabat,Dairy,1934,15953.66,1,9.9,1
2024-01-01,Store_Rabat,Dairy,2452,9875.97,1,15.0,0
2022-01-03,Store_Rabat,Meat & Seafood,2047,17127.28,1,15.7,0
2022-01-10,Store_Rabat,Meat & Seafood,1870,18970.73,0,19.3,1
2022-01-17,Store_Rabat,Meat & Seafood,2977,16565.46,1,12.6,0
2022-01-24,Store_Rabat,Meat & Seafood,1893,15071.13,0,12.8,0
2022-01-31,Store_Rabat,Meat & Seafood,1525,13726.33,0,14.3,0
2022-02-07,Store_Rabat,Meat & Seafood,1332,14336.54,0,20.6,0
2022-02-14,Store_Rabat,Meat & Seafood,1896,14694.28,0,19.9,0
2022-02-21,Store_Rabat,Meat & Seafood,1803,18244.69,1,17.5,0
2022-02-28,Store_Rabat,Meat & Seafood,1545,17055.29,1,21.6,0
2022-03-07,Store_Rabat,Meat & Seafood,1534,17879.48,0,28.0,0
2022-03-14,Store_Rabat,Meat & Seafood,1521,18205.58,0,24.8,0
2022-03-21,Store_Rabat,Meat & Seafood,1814,18904.21,0,27.1,0
2022-03-28,Store_Rabat,Meat & Seafood,2596,17761.88,0,25.2,0
2022-04-04,Store_Rabat,Meat & Seafood,5150,23426.34,1,25.3,0
2022-04-11,Store_Rabat,Meat & Seafood,2592,20287.83,0,28.4,0
2022-04-18,Store_Rabat,Meat & Seafood,3837,18288.44,0,26.7,0
2022-04-25,Store_Rabat,Meat & Seafood,3761,29710.27,1,25.5,1
2022-05-02,Store_Rabat,Meat & Seafood,3997,28315.05,0,26.3,1
2022-05-09,Store_Rabat,Meat & Seafood,2195,23459.65,0,22.5,0
2022-05-16,Store_Rabat,Meat & Seafood,2386,20960.02,0,17.5,0
2022-05-23,Store_Rabat,Meat & Seafood,2632,24447.38,1,28.3,0
2022-05-30,Store_Rabat,Meat & Seafood,3541,21678.47,0,22.2,0
2022-06-06,Store_Rabat,Meat & Seafood,4803,22854.79,0,19.0,0
2022-06-13,Store_Rabat,Meat & Seafood,2747,24810.52,1,19.0,0
2022-06-20,Store_Rabat,Meat & Seafood,3068,21993.16,0,19.3,0
2022-06-27,Store_Rabat,Meat & Seafood,2266,24000.82,0,18.4,0
2022-07-04,Store_Rabat,Meat & Seafood,2769,27162.06,0,11.3,1
2022-07-11,Store_Rabat,Meat & Seafood,2081,22266.56,0,15.8,0
2022-07-18,Store_Rabat,Meat & Seafood,4436,22820.9,1,12.9,0
2022-07-25,Store_Rabat,Meat & Seafood,4710,21007.83,0,14.5,0
2022-08-01,Store_Rabat,Meat & Seafood,2117,19072.9,0,13.4,0
2022-08-08,Store_Rabat,Meat & Seafood,3756,21393.77,1,11.2,0
2022-08-15,Store_Rabat,Meat & Seafood,1712,19645.33,0,13.9,0
2022-08-22,Store_Rabat,Meat & Seafood,4060,23074.39,0,11.4,0
2022-08-29,Store_Rabat,Meat & Seafood,4149,24310.93,1,10.0,0
2022-09-05,Store_Rabat,Meat & Seafood,3136,19104.17,0,7.3,0
2022-09-12,Store_Rabat,Meat & Seafood,1778,18551.03,0,7.6,0
2022-09-19,Store_Rabat,Meat & Seafood,2078,17045.4,0,5.3,0
2022-09-26,Store_Rabat,Meat & Seafood,2914,19921.81,0,6.5,0
2022-10-03,Store_Rabat,Meat & Seafood,3079,16408.07,1,5.6,0
2022-10-10,Store_Rabat,Meat & Seafood,3720,15242.37,0,4.9,0
2022-10-17,Store_Rabat,Meat & Seafood,2596,14136.67,0,2.7,0
2022-10-24,Store_Rabat,Meat & Seafood,4388,18077.93,1,5.6,0
2022-10-31,Store_Rabat,Meat & Seafood,2374,16541.05,0,1.2,0
2022-11-07,Store_Rabat,Meat & Seafood,2351,22328.3,1,4.5,0
2022-11-14,Store_Rabat,Meat & Seafood,4205,21015.98,0,4.9,0
2022-11-21,Store_Rabat,Meat & Seafood,2399,23128.25,1,4.0,0
2022-11-28,Store_Rabat,Meat & Seafood,3728,31703.84,1,7.8,1
2022-12-05,Store_Rabat,Meat & Seafood,2453,19819.96,0,8.7,0
2022-12-12,Store_Rabat,Meat & Seafood,1613,17302.95,0,9.8,0
2022-12-19,Store_Rabat,Meat & Seafood,3554,21205.69,0,10.1,0
2022-12-26,Store_Rabat,Meat & Seafood,3954,29582.48,1,7.5,1
2023-01-02,Store_Rabat,Meat & Seafood,2079,17667.57,0,15.1,1
2023-01-09,Store_Rabat,Meat & Seafood,3035,16093.88,1,13.5,0
2023-01-16,Store_Rabat,Meat & Seafood,1467,16207.37,1,17.0,0
2023-01-23,Store_Rabat,Meat & Seafood,1284,12933.69,0,10.6,0
2023-01-30,Store_Rabat,Meat & Seafood,1739,15139.31,0,15.3,0
2023-02-06,Store_Rabat,Meat & Seafood,4013,18526.11,1,20.9,0
2023-02-13,Store_Rabat,Meat & Seafood,1879,14936.68,0,22.5,0
2023-02-20,Store_Rabat,Meat & Seafood,2049,16223.63,1,19.9,0
2023-02-27,Store_Rabat,Meat & Seafood,1524,15287.18,0,18.4,0
2023-03-06,Store_Rabat,Meat & Seafood,1735,17031.59,0,23.9,0
2023-03-13,Store_Rabat,Meat & Seafood,3469,22923.21,1,25.2,0
2023-03-20,Store_Rabat,Meat & Seafood,2583,17416.03,0,22.5,0
2023-03-27,Store_Rabat,Meat & Seafood,2210,15993.21,0,24.9,0
2023-04-03,Store_Rabat,Meat & Seafood,2772,20423.04,0,26.7,0
2023-04-10,Store_Rabat,Meat & Seafood,1730,20610.76,0,25.4,0
2023-04-17,Store_Rabat,Meat & Seafood,4956,21626.28,0,26.2,0
2023-04-24,Store_Rabat,Meat & Seafood,4850,27551.75,0,23.4,1
2023-05-01,Store_Rabat,Meat & Seafood,2783,23431.68,0,20.6,0
2023-05-08,Store_Rabat,Meat & Seafood,2981,21660.81,0,24.7,0
2023-05-15,Store_Rabat,Meat & Seafood,3826,24687.78,0,24.0,0
2023-05-22,Store_Rabat,Meat & Seafood,2121,24927.32,1,21.5,0
2023-05-29,Store_Rabat,Meat & Seafood,2466,25102.22,0,26.3,0
2023-06-05,Store_Rabat,Meat & Seafood,2240,22441.14,0,16.7,0
2023-06-12,Store_Rabat,Meat & Seafood,3049,22765.98,0,18.6,0
2023-06-19,Store_Rabat,Meat & Seafood,5158,22082.68,0,20.1,0
2023-06-26,Store_Rabat,Meat & Seafood,1950,21363.3,0,20.7,0
2023-07-03,Store_Rabat,Meat & Seafood,3339,28117.12,0,16.0,1
2023-07-10,Store_Rabat,Meat & Seafood,2540,24967.54,0,15.3,0
2023-07-17,Store_Rabat,Meat & Seafood,5663,26582.22,1,15.6,0
2023-07-24,Store_Rabat,Meat & Seafood,2631,24374.87,1,14.5,0
2023-07-31,Store_Rabat,Meat & Seafood,3423,19925.65,0,15.0,0
2023-08-07,Store_Rabat,Meat & Seafood,2763,25807.1,1,6.7,0
2023-08-14,Store_Rabat,Meat & Seafood,2647,23318.55,1,7.9,0
2023-08-21,Store_Rabat,Meat & Seafood,5016,26779.22,1,9.5,0
2023-08-28,Store_Rabat,Meat & Seafood,3949,20429.5,0,7.0,0
2023-09-04,Store_Rabat,Meat & Seafood,2566,18233.6,1,6.2,0
2023-09-11,Store_Rabat,Meat & Seafood,1800,17957.05,0,6.0,0
2023-09-18,Store_Rabat,Meat & Seafood,3672,18462.58,0,2.2,0
2023-09-25,Store_Rabat,Meat & Seafood,1750,17580.14,0,11.3,0
2023-10-02,Store_Rabat,Meat & Seafood,2533,17032.74,0,8.6,0
2023-10-09,Store_Rabat,Meat & Seafood,2456,15349.14,0,4.3,0
2023-10-16,Store_Rabat,Meat & Seafood,1606,15641.71,0,6.3,0
2023-10-23,Store_Rabat,Meat & Seafood,4060,20275.61,1,9.7,0
2023-10-30,Store_Rabat,Meat & Seafood,1968,16504.91,0,7.5,0
2023-11-06,Store_Rabat,Meat & Seafood,1702,19892.14,0,4.7,0
2023-11-13,Store_Rabat,Meat & Seafood,1846,19330.69,0,6.5,0
2023-11-20,Store_Rabat,Meat & Seafood,2374,24552.97,1,4.3,0
2023-11-27,Store_Rabat,Meat & Seafood,4396,25388.43,0,3.7,1
2023-12-04,Store_Rabat,Meat & Seafood,2971,22106.44,0,8.4,0
2023-12-11,Store_Rabat,Meat & Seafood,2063,19856.79,0,9.5,0
2023-12-18,Store_Rabat,Meat & Seafood,1755,20134.69,0,6.7,0
2023-12-25,Store_Rabat,Meat & Seafood,3259,26606.85,0,8.2,1
2024-01-01,Store_Rabat,Meat & Seafood,1706,13695.33,0,13.7,0
2022-01-03,Store_Rabat,Beverages,568,6392.63,0,14.3,0
2022-01-10,Store_Rabat,Beverages,1750,8255.8,0,10.5,1
2022-01-17,Store_Rabat,Beverages,560,6007.97,0,16.5,0
2022-01-24,Store_Rabat,Beverages,567,6005.83,0,14.2,0
2022-01-31,Store_Rabat,Beverages,676,6118.97,0,16.8,0
2022-02-07,Store_Rabat,Beverages,1228,6587.25,0,22.4,0
2022-02-14,Store_Rabat,Beverages,693,8165.81,1,20.5,0
2022-02-21,Store_Rabat,Beverages,870,7431.67,0,24.3,0
2022-02-28,Store_Rabat,Beverages,912,7982.6,0,16.7,0
2022-03-07,Store_Rabat,Beverages,697,7392.86,0,21.1,0
2022-03-14,Store_Rabat,Beverages,917,8564.84,0,25.5,0
2022-03-21,Store_Rabat,Beverages,960,9990.55,1,24.4,0
2022-03-28,Store_Rabat,Beverages,634,7526.67,0,26.0,0
2022-04-04,Store_Rabat,Beverages,1381,8845.68,0,26.8,0
2022-04-11,Store_Rabat,Beverages,1811,9426.53,1,24.1,0
2022-04-18,Store_Rabat,Beverages,1999,9307.08,0,24.7,0
2022-04-25,Store_Rabat,Beverages,1931,13645.74,1,24.7,1
2022-05-02,Store_Rabat,Beverages,1729,13221.94,1,21.6,1
2022-05-09,Store_Rabat,Beverages,1087,10623.11,1,21.8,0
2022-05-16,Store_Rabat,Beverages,910,9117.1,0,24.0,0
2022-05-23,Store_Rabat,Beverages,2363,11052.86,0,22.5,0
2022-05-30,Store_Rabat,Beverages,1036,10533.28,0,21.9,0
2022-06-06,Store_Rabat,Beverages,2697,13763.12,0,19.2,0
2022-06-13,Store_Rabat,Beverages,2024,14042.06,1,20.0,0
2022-06-20,Store_Rabat,Beverages,929,10809.24,0,20.9,0
2022-06-27,Store_Rabat,Beverages,1947,12655.44,0,19.3,0
2022-07-04,Store_Rabat,Beverages,2057,16179.39,0,15.3,1
2022-07-11,Store_Rabat,Beverages,1241,12299.25,0,13.2,0
2022-07-18,Store_Rabat,Beverages,1685,16058.63,1,20.0,0
2022-07-25,Store_Rabat,Beverages,1435,13492.32,0,15.6,0
2022-08-01,Store_Rabat,Beverages,1314,12006.95,0,9.4,0
2022-08-08,Store_Rabat,Beverages,1346,11718.32,0,11.8,0
2022-08-15,Store_Rabat,Beverages,1371,11567.38,0,10.4,0
2022-08-22,Store_Rabat,Beverages,1856,10532.34,0,15.1,0
2022-08-29,Store_Rabat,Beverages,1155,12558.84,0,6.3,0
2022-09-05,Store_Rabat,Beverages,721,7490.36,0,6.8,0
2022-09-12,Store_Rabat,Beverages,904,9206.99,0,5.3,0
2022-09-19,Store_Rabat,Beverages,903,7908.69,0,9.8,0
2022-09-26,Store_Rabat,Beverages,1882,8417.67,0,3.8,0
2022-10-03,Store_Rabat,Beverages,1307,8260.2,1,4.4,0
2022-10-10,Store_Rabat,Beverages,688,7094.46,0,3.4,0
2022-10-17,Store_Rabat,Beverages,1659,6966.82,0,5.7,0
2022-10-24,Store_Rabat,Beverages,873,8407.86,1,4.0,0
2022-10-31,Store_Rabat,Beverages,587,6756.19,0,5.5,0
2022-11-07,Store_Rabat,Beverages,1225,11070.77,1,5.8,0
2022-11-14,Store_Rabat,Beverages,1984,9552.28,0,11.1,0
2022-11-21,Store_Rabat,Beverages,1047,8573.33,0,7.6,0
2022-11-28,Store_Rabat,Beverages,1604,11554.79,0,9.1,1
2022-12-05,Store_Rabat,Beverages,989,8375.99,0,6.4,0
2022-12-12,Store_Rabat,Beverages,1032,9671.83,1,10.5,0
2022-12-19,Store_Rabat,Beverages,812,7905.27,0,8.1,0
2022-12-26,Store_Rabat,Beverages,2613,13307.86,1,9.3,1
2023-01-02,Store_Rabat,Beverages,1228,8951.82,0,13.1,1
2023-01-09,Store_Rabat,Beverages,1232,6636.48,0,15.7,0
2023-01-16,Store_Rabat,Beverages,1280,6816.11,1,12.1,0
2023-01-23,Store_Rabat,Beverages,1056,7699.6,1,14.3,0
2023-01-30,Store_Rabat,Beverages,705,5856.21,0,14.7,0
2023-02-06,Store_Rabat,Beverages,834,7003.6,0,19.2,0
2023-02-13,Store_Rabat,Beverages,848,6764.56,0,19.9,0
2023-02-20,Store_Rabat,Beverages,714,8056.2,1,18.6,0
2023-02-27,Store_Rabat,Beverages,1061,6680.09,0,18.3,0
2023-03-06,Store_Rabat,Beverages,1375,6726.98,0,25.6,0
2023-03-13,Store_Rabat,Beverages,1024,7772.73,0,24.2,0
2023-03-20,Store_Rabat,Beverages,681,7851.58,0,24.4,0
2023-03-27,Store_Rabat,Beverages,1142,8149.31,0,23.4,0
2023-04-03,Store_Rabat,Beverages,917,10842.72,1,23.8,0
2023-04-10,Store_Rabat,Beverages,794,9040.25,0,26.7,0
2023-04-17,Store_Rabat,Beverages,1313,9273.66,0,26.7,0
2023-04-24,Store_Rabat,Beverages,2327,12415.84,0,23.0,1
2023-05-01,Store_Rabat,Beverages,1864,11428.42,1,25.2,0
2023-05-08,Store_Rabat,Beverages,1443,9857.04,0,21.7,0
2023-05-15,Store_Rabat,Beverages,831,9863.01,0,25.0,0
2023-05-22,Store_Rabat,Beverages,922,9622.73,0,24.0,0
2023-05-29,Store_Rabat,Beverages,985,8867.03,0,27.5,0
2023-06-05,Store_Rabat,Beverages,1300,14214.62,1,21.6,0
2023-06-12,Store_Rabat,Beverages,1383,13678.8,0,20.3,0
2023-06-19,Store_Rabat,Beverages,1427,13301.56,0,19.1,0
2023-06-26,Store_Rabat,Beverages,1344,13947.25,0,16.6,0
2023-07-03,Store_Rabat,Beverages,3513,15915.24,0,15.5,1
2023-07-10,Store_Rabat,Beverages,1315,13933.41,0,20.1,0
2023-07-17,Store_Rabat,Beverages,1398,12112.96,0,14.7,0
2023-07-24,Store_Rabat,Beverages,2817,12869.45,0,15.9,0
2023-07-31,Store_Rabat,Beverages,1545,12262.29,0,20.2,0
2023-08-07,Store_Rabat,Beverages,1477,11637.5,0,9.8,0
2023-08-14,Store_Rabat,Beverages,2822,14234.92,1,8.0,0
2023-08-21,Store_Rabat,Beverages,1211,11656.26,0,13.7,0
2023-08-28,Store_Rabat,Beverages,1644,14064.72,1,10.7,0
2023-09-04,Store_Rabat,Beverages,1314,7414.66,0,8.1,0
2023-09-11,Store_Rabat,Beverages,1202,8109.1,0,4.1,0
2023-09-18,Store_Rabat,Beverages,774,7672.85,0,5.2,0
2023-09-25,Store_Rabat,Beverages,807,8450.05,0,7.2,0
2023-10-02,Store_Rabat,Beverages,1148,8668.22,1,6.0,0
2023-10-09,Store_Rabat,Beverages,1401,7409.82,0,4.8,0
2023-10-16,Store_Rabat,Beverages,891,8391.21,1,4.8,0
2023-10-23,Store_Rabat,Beverages,1151,8176.52,1,5.5,0
2023-10-30,Store_Rabat,Beverages,1012,8070.98,1,4.9,0
2023-11-06,Store_Rabat,Beverages,969,8993.17,0,10.0,0
2023-11-13,Store_Rabat,Beverages,1740,8761.33,0,4.2,0
2023-11-20,Store_Rabat,Beverages,942,9059.35,0,4.9,0
2023-11-27,Store_Rabat,Beverages,1497,11861.05,0,7.9,1
2023-12-04,Store_Rabat,Beverages,911,9059.27,0,8.9,0
2023-12-11,Store_Rabat,Beverages,1881,10055.77,1,8.7,0
2023-12-18,Store_Rabat,Beverages,878,7572.43,0,8.3,0
2023-12-25,Store_Rabat,Beverages,1093,12771.36,1,10.8,1
2024-01-01,Store_Rabat,Beverages,1461,6394.53,0,13.9,0
2022-01-03,Store_Rabat,Snacks & Confectionery,1014,5085.66,0,13.3,0
2022-01-10,Store_Rabat,Snacks & Confectionery,1105,6167.69,0,14.4,1
2022-01-17,Store_Rabat,Snacks & Confectionery,821,5015.5,0,14.4,0
2022-01-24,Store_Rabat,Snacks & Confectionery,595,4427.3,0,17.5,0
2022-01-31,Store_Rabat,Snacks & Confectionery,470,4941.39,0,14.0,0
2022-02-07,Store_Rabat,Snacks & Confectionery,597,4776.45,0,18.3,0
2022-02-14,Store_Rabat,Snacks & Confectionery,573,5766.54,0,20.4,0
2022-02-21,Store_Rabat,Snacks & Confectionery,600,5547.4,0,21.4,0
2022-02-28,Store_Rabat,Snacks & Confectionery,1158,5743.8,0,20.9,0
2022-03-07,Store_Rabat,Snacks & Confectionery,576,6870.57,0,25.7,0
2022-03-14,Store_Rabat,Snacks & Confectionery,1105,6231.0,0,25.4,0
2022-03-21,Store_Rabat,Snacks & Confectionery,493,5886.47,0,24.5,0
2022-03-28,Store_Rabat,Snacks & Confectionery,1618,7550.06,0,20.0,0
2022-04-04,Store_Rabat,Snacks & Confectionery,581,6959.7,0,24.0,0
2022-04-11,Store_Rabat,Snacks & Confectionery,636,7282.58,0,22.6,0
2022-04-18,Store_Rabat,Snacks & Confectionery,831,6997.18,0,24.5,0
2022-04-25,Store_Rabat,Snacks & Confectionery,1091,8457.04,0,24.0,1
2022-05-02,Store_Rabat,Snacks & Confectionery,1155,10620.52,0,24.8,1
2022-05-09,Store_Rabat,Snacks & Confectionery,1387,7924.55,0,21.4,0
2022-05-16,Store_Rabat,Snacks & Confectionery,1747,8461.21,1,23.9,0
2022-05-23,Store_Rabat,Snacks & Confectionery,1436,8322.48,0,22.2,0
2022-05-30,Store_Rabat,Snacks & Confectionery,1547,8421.45,0,24.8,0
2022-06-06,Store_Rabat,Snacks & Confectionery,1055,9035.81,1,20.6,0
2022-06-13,Store_Rabat,Snacks & Confectionery,833,8324.96,0,20.7,0
2022-06-20,Store_Rabat,Snacks & Confectionery,915,8763.12,0,21.4,0
2022-06-27,Store_Rabat,Snacks & Confectionery,1171,9400.14,1,22.9,0
2022-07-04,Store_Rabat,Snacks & Confectionery,1862,9880.56,0,18.2,1
2022-07-11,Store_Rabat,Snacks & Confectionery,1950,8591.27,1,14.2,0
2022-07-18,Store_Rabat,Snacks & Confectionery,1008,7808.81,0,13.3,0
2022-07-25,Store_Rabat,Snacks & Confectionery,1823,9347.56,1,16.4,0
2022-08-01,Store_Rabat,Snacks & Confectionery,1748,7365.75,0,5.8,0
2022-08-08,Store_Rabat,Snacks & Confectionery,628,6688.19,0,12.1,0
2022-08-15,Store_Rabat,Snacks & Confectionery,1213,8129.78,1,8.7,0
2022-08-22,Store_Rabat,Snacks & Confectionery,1469,7747.44,0,11.3,0
2022-08-29,Store_Rabat,Snacks & Confectionery,873,8057.13,0,11.5,0
2022-09-05,Store_Rabat,Snacks & Confectionery,1101,7349.86,1,6.7,0
2022-09-12,Store_Rabat,Snacks & Confectionery,651,6651.45,0,8.9,0
2022-09-19,Store_Rabat,Snacks & Confectionery,616,6147.08,0,6.7,0
2022-09-26,Store_Rabat,Snacks & Confectionery,961,6837.24,0,6.8,0
2022-10-03,Store_Rabat,Snacks & Confectionery,658,6050.77,0,3.8,0
2022-10-10,Store_Rabat,Snacks & Confectionery,703,6023.68,0,3.6,0
2022-10-17,Store_Rabat,Snacks & Confectionery,1041,5282.98,0,2.3,0
2022-10-24,Store_Rabat,Snacks & Confectionery,1011,5631.21,0,7.1,0
2022-10-31,Store_Rabat,Snacks & Confectionery,603,6420.9,1,2.2,0
2022-11-07,Store_Rabat,Snacks & Confectionery,1066,8253.56,0,7.5,0
2022-11-14,Store_Rabat,Snacks & Confectionery,1380,6759.05,0,2.3,0
2022-11-21,Store_Rabat,Snacks & Confectionery,1692,7024.79,0,8.0,0
2022-11-28,Store_Rabat,Snacks & Confectionery,2349,9917.93,0,8.1,1
2022-12-05,Store_Rabat,Snacks & Confectionery,841,7219.99,0,7.7,0
2022-12-12,Store_Rabat,Snacks & Confectionery,1318,8555.14,1,6.8,0
2022-12-19,Store_Rabat,Snacks & Confectionery,1204,7626.5,0,13.1,0
2022-12-26,Store_Rabat,Snacks & Confectionery,1335,8973.66,0,8.6,1
2023-01-02,Store_Rabat,Snacks & Confectionery,1009,6403.41,0,14.9,1
2023-01-09,Store_Rabat,Snacks & Confectionery,502,5005.51,0,16.4,0
2023-01-16,Store_Rabat,Snacks & Confectionery,438,5155.67,0,14.3,0
2023-01-23,Store_Rabat,Snacks & Confectionery,582,5203.38,0,13.8,0
2023-01-30,Store_Rabat,Snacks & Confectionery,439,4921.34,0,15.8,0
2023-02-06,Store_Rabat,Snacks & Confectionery,660,5192.44,0,15.5,0
2023-02-13,Store_Rabat,Snacks & Confectionery,922,6278.07,0,17.8,0
2023-02-20,Store_Rabat,Snacks & Confectionery,503,5641.35,0,22.5,0
2023-02-27,Store_Rabat,Snacks & Confectionery,751,5999.34,0,21.0,0
2023-03-06,Store_Rabat,Snacks & Confectionery,789,6650.31,0,21.0,0
2023-03-13,Store_Rabat,Snacks & Confectionery,821,5737.21,0,22.4,0
2023-03-20,Store_Rabat,Snacks & Confectionery,781,6388.31,0,22.6,0
2023-03-27,Store_Rabat,Snacks & Confectionery,897,6575.52,0,21.1,0
2023-04-03,Store_Rabat,Snacks & Confectionery,748,7099.58,0,23.6,0
2023-04-10,Store_Rabat,Snacks & Confectionery,963,7105.37,0,25.2,0
2023-04-17,Store_Rabat,Snacks & Confectionery,858,8121.8,1,23.8,0
