Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday
6,2012-10-19,69.77,2.607,0.0,0.0,0.0,0.0,1250.9,170.528,10.362,False
6,2012-10-26,98.12,2.898,0.0,0.0,0.0,1163.86,0.0,211.153,5.88,False
6,2012-11-02,94.84,3.761,0.0,4404.76,0.0,0.0,0.0,213.892,6.845,False
6,2012-11-09,66.04,3.899,0.0,0.0,0.0,450.51,2865.61,220.658,8.985,False
7,2010-02-05,85.49,2.688,0.0,0.0,352.84,1858.35,0.0,180.733,10.425,False
7,2010-02-12,62.01,3.41,4552.04,0.0,0.0,2007.95,0.0,160.504,8.295,True
7,2010-02-19,46.33,3.388,6897.52,0.0,0.0,1265.89,0.0,177.35,10.512,False
7,2010-02-26,56.24,2.775,0.0,0.0,0.0,2014.74,5667.28,168.373,7.25,False
7,2010-03-05,79.85,3.686,0.0,0.0,0.0,0.0,0.0,222.395,9.415,False
7,2010-03-12,74.59,3.854,8680.91,0.0,0.0,0.0,1729.48,163.352,5.872,False
7,2010-03-19,49.16,3.566,4446.83,0.0,0.0,0.0,1479.42,160.446,9.248,False
7,2010-03-26,89.28,3.523,0.0,975.47,0.0,0.0,5039.01,135.547,10.484,False
7,2010-04-02,50.94,2.542,5202.52,0.0,2492.72,0.0,0.0,170.093,9.819,False
7,2010-04-09,85.72,3.748,0.0,0.0,0.0,0.0,0.0,163.105,10.621,False
7,2010-04-16,90.79,2.515,0.0,0.0,0.0,0.0,809.7,176.643,7.636,False
7,2010-04-23,98.57,3.619,0.0,0.0,0.0,3452.43,0.0,139.09,11.184,False
7,2010-04-30,41.09,3.707,3734.18,533.93,0.0,0.0,0.0,167.716,12.268,False
7,2010-05-07,76.22,3.992,0.0,0.0,0.0,2999.92,0.0,156.889,7.887,False
7,2010-05-14,84.46,3.594,8370.27,0.0,0.0,1093.73,0.0,173.081,7.469,False
7,2010-05-21,51.11,3.92,0.0,0.0,0.0,0.0,3656.25,178.085,6.696,False
7,2010-05-28,49.31,2.521,0.0,0.0,0.0,0.0,0.0,208.073,13.496,False
7,2010-06-04,56.51,3.882,8804.34,0.0,0.0,0.0,3600.48,174.804,8.848,False
7,2010-06-11,57.3,2.692,0.0,0.0,0.0,0.0,0.0,171.468,10.665,False
7,2010-06-18,71.82,3.642,0.0,0.0,0.0,1260.9,0.0,214.731,13.434,False
7,2010-06-25,90.95,3.098,0.0,0.0,0.0,2066.0,0.0,139.984,10.002,False
7,2010-07-02,86.52,2.508,0.0,0.0,0.0,0.0,0.0,197.946,9.388,False
7,2010-07-09,84.32,3.506,0.0,0.0,2760.92,0.0,0.0,137.932,7.487,False
7,2010-07-16,72.88,3.862,0.0,2616.9,0.0,0.0,0.0,224.166,7.42,False
7,2010-07-23,66.53,2.643,0.0,0.0,0.0,0.0,0.0,171.614,7.694,False
7,2010-07-30,65.21,3.318,0.0,4941.36,0.0,0.0,0.0,168.172,6.4,False
7,2010-08-06,78.59,3.936,0.0,0.0,0.0,0.0,5198.71,163.211,7.418,False
7,2010-08-13,50.4,3.163,0.0,0.0,0.0,1819.02,0.0,221.059,9.543,False
7,2010-08-20,41.1,3.724,0.0,0.0,625.93,0.0,0.0,183.043,9.523,False
7,2010-08-27,87.9,2.703,0.0,0.0,1939.43,0.0,2352.48,199.509,9.226,False
7,2010-09-03,71.81,3.452,0.0,0.0,0.0,0.0,2762.7,141.423,7.546,False
7,2010-09-10,78.19,3.383,0.0,0.0,0.0,0.0,0.0,150.414,12.311,True
7,2010-09-17,48.68,3.719,0.0,0.0,0.0,0.0,0.0,206.896,13.382,False
7,2010-09-24,86.47,2.633,0.0,0.0,0.0,0.0,3512.06,180.682,5.178,False
7,2010-10-01,96.05,3.21,0.0,0.0,0.0,0.0,0.0,136.609,9.361,False
7,2010-10-08,52.34,3.18,0.0,0.0,0.0,0.0,0.0,180.298,10.519,False
7,2010-10-15,93.53,2.816,0.0,0.0,0.0,0.0,0.0,225.176,10.769,False
7,2010-10-22,40.67,3.368,0.0,1413.93,0.0,0.0,4129.69,215.461,5.632,False
7,2010-10-29,47.67,3.843,4738.45,0.0,0.0,0.0,5406.73,129.258,12.504,False
7,2010-11-05,55.16,2.622,0.0,0.0,0.0,1762.21,4792.97,143.81,10.698,False
7,2010-11-12,44.96,3.532,0.0,0.0,0.0,0.0,0.0,153.241,13.924,False
7,2010-11-19,49.42,3.157,9730.24,0.0,0.0,0.0,0.0,136.278,5.227,False
7,2010-11-26,43.0,3.386,0.0,0.0,0.0,0.0,5922.6,150.117,10.501,True
7,2010-12-03,69.28,3.728,0.0,0.0,242.2,0.0,0.0,189.49,13.588,False
7,2010-12-10,60.63,3.873,0.0,0.0,0.0,0.0,0.0,136.144,7.455,False
7,2010-12-17,75.08,2.727,0.0,0.0,0.0,0.0,0.0,147.889,13.13,False
7,2010-12-24,59.76,3.978,1415.84,0.0,0.0,0.0,0.0,221.974,12.573,False
7,2010-12-31,87.42,2.994,6064.8,3650.77,0.0,0.0,0.0,159.047,9.497,True
7,2011-01-07,49.5,3.931,0.0,2608.26,0.0,0.0,0.0,187.157,6.038,False
7,2011-01-14,88.9,3.016,0.0,0.0,0.0,0.0,4859.44,218.197,6.346,False
7,2011-01-21,85.09,3.36,0.0,0.0,1989.6,0.0,0.0,155.938,6.294,False
7,2011-01-28,85.0,2.795,0.0,3304.91,0.0,0.0,0.0,126.425,8.04,False
7,2011-02-04,42.73,3.775,8978.66,0.0,0.0,0.0,0.0,166.996,10.779,False
7,2011-02-11,82.11,3.239,0.0,0.0,0.0,0.0,3130.27,163.6,5.733,True
7,2011-02-18,78.03,2.762,7865.9,0.0,0.0,0.0,0.0,186.072,7.641,False
7,2011-02-25,54.12,3.085,0.0,0.0,0.0,0.0,0.0,148.101,7.647,False
7,2011-03-04,57.25,3.964,0.0,3784.63,0.0,0.0,0.0,136.827,11.437,False
7,2011-03-11,43.78,2.549,0.0,0.0,681.59,0.0,0.0,130.452,9.494,False
7,2011-03-18,50.78,3.508,9974.92,2721.16,1089.48,0.0,0.0,180.766,13.852,False
7,2011-03-25,82.14,3.465,0.0,2048.72,0.0,0.0,0.0,181.964,13.168,False
7,2011-04-01,52.94,3.975,0.0,0.0,1405.84,907.67,0.0,131.632,10.224,False
7,2011-04-08,64.59,2.596,0.0,0.0,436.12,3987.38,5701.43,212.171,6.576,False
7,2011-04-15,76.54,3.063,0.0,0.0,0.0,0.0,0.0,139.094,7.308,False
7,2011-04-22,99.07,3.635,0.0,0.0,849.25,3280.46,0.0,178.834,12.987,False
7,2011-04-29,71.23,3.337,0.0,3049.83,825.19,0.0,0.0,210.489,6.386,False
7,2011-05-06,97.2,3.895,0.0,3544.26,0.0,0.0,0.0,216.349,12.114,False
7,2011-05-13,75.04,3.976,0.0,0.0,0.0,3283.17,0.0,191.201,6.463,False
7,2011-05-20,88.93,3.509,0.0,2633.45,876.17,1349.28,0.0,213.792,11.653,False
7,2011-05-27,63.31,3.444,0.0,4354.75,0.0,0.0,3678.08,134.069,8.466,False
7,2011-06-03,52.58,3.719,0.0,0.0,0.0,0.0,0.0,199.577,13.603,False
7,2011-06-10,92.47,3.632,0.0,0.0,0.0,0.0,5898.61,134.717,9.219,False
7,2011-06-17,93.78,3.395,2790.68,0.0,0.0,3998.79,0.0,189.601,12.732,False
7,2011-06-24,59.18,2.541,0.0,0.0,0.0,0.0,0.0,176.216,8.242,False
7,2011-07-01,67.68,3.116,8037.05,2255.96,644.79,0.0,0.0,170.189,10.976,False
7,2011-07-08,91.06,3.36,0.0,0.0,0.0,0.0,2100.38,173.553,11.636,False
7,2011-07-15,70.86,3.041,4146.05,0.0,0.0,0.0,0.0,210.933,8.015,False
7,2011-07-22,70.5,3.695,0.0,1030.79,0.0,0.0,0.0,154.017,10.988,False
7,2011-07-29,89.99,3.359,8835.65,0.0,0.0,1552.29,0.0,154.186,5.729,False
7,2011-08-05,65.47,2.582,7275.42,4385.34,0.0,0.0,0.0,176.835,13.7,False
7,2011-08-12,90.62,3.834,0.0,4118.0,0.0,0.0,0.0,142.853,6.009,False
7,2011-08-19,91.56,3.045,0.0,2487.32,1880.79,0.0,0.0,167.493,13.589,False
7,2011-08-26,88.23,2.686,0.0,0.0,0.0,3100.62,0.0,197.179,10.522,False
7,2011-09-02,71.16,3.124,0.0,0.0,0.0,3279.19,0.0,146.703,5.55,False
7,2011-09-09,90.17,2.563,0.0,0.0,0.0,0.0,4487.68,150.701,6.399,True
7,2011-09-16,67.6,3.012,7703.54,4925.46,0.0,0.0,0.0,160.246,11.514,False
7,2011-09-23,47.22,2.995,0.0,0.0,0.0,0.0,4573.25,201.507,7.291,False
7,2011-09-30,57.96,3.46,9687.01,3810.59,0.0,0.0,0.0,192.584,12.27,False
7,2011-10-07,85.74,3.41,0.0,0.0,2485.37,0.0,0.0,192.086,13.149,False
7,2011-10-14,48.43,2.754,0.0,0.0,0.0,0.0,0.0,187.055,12.983,False
7,2011-10-21,72.0,3.311,3161.74,4196.4,0.0,2807.2,0.0,204.017,8.74,False
7,2011-10-28,47.97,3.309,0.0,0.0,0.0,0.0,0.0,139.805,8.367,False
7,2011-11-04,67.13,2.614,0.0,0.0,331.12,2160.92,0.0,148.778,11.278,False
7,2011-11-11,86.66,3.741,0.0,0.0,0.0,0.0,4424.6,195.523,6.779,False
7,2011-11-18,53.86,3.998,8998.02,0.0,1702.81,0.0,0.0,207.676,6.989,False
7,2011-11-25,59.96,3.872,0.0,0.0,0.0,3564.53,0.0,158.01,6.058,True
7,2011-12-02,83.79,2.505,5180.7,0.0,0.0,0.0,0.0,133.52,13.502,False
7,2011-12-09,57.8,3.691,0.0,0.0,0.0,0.0,0.0,207.52,6.734,False
7,2011-12-16,61.14,2.825,0.0,0.0,0.0,0.0,5096.29,173.327,5.081,False
7,2011-12-23,54.37,3.054,0.0,3350.68,0.0,0.0,0.0,213.355,11.062,False
7,2011-12-30,76.53,3.995,0.0,0.0,0.0,0.0,0.0,227.113,5.324,True
7,2012-01-06,47.23,2.86,0.0,0.0,406.29,0.0,0.0,142.619,8.079,False
7,2012-01-13,61.81,3.589,8979.38,0.0,0.0,0.0,0.0,212.084,10.446,False
7,2012-01-20,91.53,3.35,7945.68,3622.93,0.0,2502.12,0.0,176.958,5.364,False
7,2012-01-27,65.62,2.906,8775.78,0.0,0.0,0.0,0.0,151.926,11.474,False
7,2012-02-03,51.6,3.583,0.0,0.0,0.0,0.0,0.0,197.498,11.355,False
7,2012-02-10,75.72,3.382,0.0,0.0,0.0,1650.08,2189.15,158.365,12.65,True
7,2012-02-17,71.8,2.842,0.0,0.0,0.0,2031.72,2605.34,158.862,12.101,False
7,2012-02-24,87.33,3.736,2705.18,0.0,2375.08,0.0,0.0,139.465,10.534,False
7,2012-03-02,76.72,2.501,0.0,0.0,0.0,0.0,0.0,216.323,11.481,False
7,2012-03-09,91.23,3.884,6195.96,0.0,0.0,0.0,0.0,153.964,10.764,False
7,2012-03-16,66.12,3.79,0.0,0.0,0.0,3558.97,0.0,146.433,9.122,False
7,2012-03-23,51.47,2.781,0.0,0.0,0.0,0.0,0.0,170.685,8.585,False
7,2012-03-30,77.87,3.443,0.0,0.0,2906.24,0.0,0.0,143.649,7.849,False
7,2012-04-06,84.78,2.564,0.0,0.0,0.0,0.0,3626.24,200.443,11.865,False
7,2012-04-13,54.25,3.278,5676.33,0.0,0.0,0.0,0.0,160.297,5.309,False
7,2012-04-20,51.62,3.004,9749.09,1751.82,2086.08,0.0,0.0,162.487,8.632,False
7,2012-04-27,61.86,2.742,0.0,0.0,0.0,2704.52,0.0,200.876,8.8,False
7,2012-05-04,96.45,2.546,3342.05,0.0,0.0,0.0,0.0,140.506,7.008,False
7,2012-05-11,71.67,3.529,0.0,0.0,0.0,529.16,0.0,204.975,11.684,False
7,2012-05-18,83.04,3.42,0.0,0.0,0.0,0.0,1751.45,226.733,12.892,False
7,2012-05-25,58.51,3.327,0.0,0.0,0.0,0.0,2153.7,133.118,7.645,False
7,2012-06-01,97.02,3.602,7800.4,0.0,0.0,1373.42,0.0,150.055,8.576,False
7,2012-06-08,57.08,2.799,1604.07,0.0,1712.89,0.0,0.0,161.169,9.741,False
7,2012-06-15,81.72,3.025,0.0,0.0,658.74,3161.73,0.0,163.602,13.761,False
7,2012-06-22,82.55,3.055,0.0,0.0,2514.36,3392.36,0.0,134.701,10.621,False
7,2012-06-29,92.17,3.649,2063.41,0.0,0.0,0.0,4212.64,134.356,9.006,False
7,2012-07-06,44.4,2.995,0.0,1533.38,0.0,2733.1,0.0,139.873,13.563,False
7,2012-07-13,45.51,2.8,0.0,4274.4,0.0,1842.84,0.0,157.708,11.775,False
7,2012-07-20,40.73,2.94,0.0,0.0,0.0,0.0,0.0,137.523,7.525,False
7,2012-07-27,68.89,2.64,1134.41,0.0,1505.67,0.0,4381.29,166.076,6.896,False
7,2012-08-03,60.24,3.272,0.0,0.0,1836.47,0.0,5247.86,157.243,8.71,False
7,2012-08-10,49.66,2.513,0.0,0.0,0.0,0.0,0.0,153.613,13.861,False
7,2012-08-17,46.46,3.11,0.0,1358.47,0.0,0.0,0.0,199.956,8.075,False
7,2012-08-24,60.97,3.767,0.0,0.0,0.0,0.0,0.0,155.575,8.115,False
7,2012-08-31,97.88,3.492,0.0,0.0,0.0,1476.93,0.0,151.213,8.709,False
7,2012-09-07,77.39,3.03,0.0,0.0,0.0,0.0,0.0,136.985,5.745,True
7,2012-09-14,50.83,2.691,0.0,0.0,0.0,0.0,2922.59,201.276,13.63,False
7,2012-09-21,98.81,3.495,4265.15,0.0,0.0,0.0,0.0,212.883,5.974,False
7,2012-09-28,76.66,3.502,0.0,2955.72,0.0,0.0,5926.22,162.584,8.371,False
7,2012-10-05,73.18,3.021,0.0,4710.7,0.0,0.0,5092.36,137.112,8.166,False
7,2012-10-12,79.91,3.665,0.0,0.0,0.0,3529.63,0.0,209.419,5.309,False
7,2012-10-19,85.37,3.985,6340.69,0.0,0.0,0.0,2761.17,179.767,5.034,False
7,2012-10-26,66.13,2.737,0.0,0.0,0.0,3388.35,0.0,198.656,9.704,False
7,2012-11-02,45.91,3.029,0.0,0.0,2267.42,0.0,0.0,212.545,11.328,False
7,2012-11-09,54.56,3.423,0.0,0.0,0.0,508.49,0.0,164.077,11.664,False
8,2010-02-05,46.86,2.93,7548.48,3769.73,0.0,2901.47,0.0,224.084,9.679,False
8,2010-02-12,47.35,3.278,8745.65,0.0,1734.28,0.0,1527.06,133.626,6.225,True
8,2010-02-19,56.22,3.932,0.0,2372.12,2801.72,1334.56,0.0,136.746,11.327,False
8,2010-02-26,41.99,2.57,0.0,0.0,0.0,0.0,0.0,140.338,13.449,False
8,2010-03-05,85.96,3.31,0.0,0.0,0.0,2134.94,0.0,185.06,6.983,False
8,2010-03-12,60.88,2.746,0.0,0.0,0.0,0.0,4853.34,181.606,11.291,False
8,2010-03-19,71.69,2.684,8343.18,0.0,0.0,0.0,0.0,134.734,12.254,False
8,2010-03-26,65.32,3.12,0.0,3249.18,685.86,0.0,0.0,158.293,13.115,False
8,2010-04-02,47.95,3.448,7577.6,0.0,0.0,2491.08,0.0,152.127,9.967,False
8,2010-04-09,44.51,3.422,0.0,0.0,0.0,0.0,3679.99,153.357,9.483,False
8,2010-04-16,75.83,3.128,1587.92,4416.82,2434.03,3585.12,1910.7,217.688,8.761,False
8,2010-04-23,79.18,3.987,0.0,1454.01,575.62,0.0,0.0,205.252,5.436,False
8,2010-04-30,59.99,3.137,0.0,0.0,0.0,0.0,0.0,177.338,13.965,False
8,2010-05-07,79.22,3.555,0.0,0.0,0.0,0.0,1593.7,196.005,10.209,False
8,2010-05-14,78.25,3.377,0.0,0.0,0.0,0.0,2302.63,167.31,6.839,False
8,2010-05-21,72.02,3.637,6215.38,0.0,0.0,1281.33,0.0,139.982,7.883,False
8,2010-05-28,86.18,3.627,1783.63,571.51,985.78,0.0,0.0,144.709,10.294,False
8,2010-06-04,56.77,3.011,0.0,2131.5,1137.72,0.0,0.0,156.029,12.23,False
8,2010-06-11,72.35,3.174,0.0,0.0,0.0,0.0,0.0,202.899,6.937,False
8,2010-06-18,59.46,3.507,0.0,0.0,0.0,0.0,0.0,135.111,8.118,False
8,2010-06-25,99.68,3.451,1237.95,0.0,0.0,0.0,0.0,177.411,6.158,False
8,2010-07-02,56.54,2.851,5667.78,1680.55,0.0,0.0,3798.36,177.792,9.578,False
8,2010-07-09,43.82,3.674,0.0,0.0,0.0,0.0,0.0,178.239,7.874,False
8,2010-07-16,61.42,3.019,0.0,0.0,0.0,0.0,0.0,164.379,13.26,False
8,2010-07-23,68.37,3.773,0.0,0.0,0.0,0.0,0.0,204.175,10.879,False
8,2010-07-30,96.71,3.197,0.0,0.0,0.0,3392.25,0.0,177.605,8.822,False
8,2010-08-06,56.74,2.69,0.0,0.0,0.0,0.0,0.0,207.933,11.175,False
8,2010-08-13,81.22,3.883,0.0,0.0,0.0,1675.56,0.0,164.063,12.812,False
8,2010-08-20,59.3,3.599,0.0,4052.6,512.35,0.0,0.0,205.153,13.019,False
8,2010-08-27,73.77,3.937,7552.27,0.0,0.0,2740.02,0.0,172.948,5.98,False
8,2010-09-03,87.76,3.807,4668.46,0.0,752.3,0.0,0.0,133.489,11.633,False
8,2010-09-10,77.34,3.187,0.0,0.0,1759.76,0.0,1539.65,147.595,11.871,True
8,2010-09-17,73.12,2.883,0.0,3652.68,0.0,0.0,2117.26,214.785,9.33,False
8,2010-09-24,74.46,2.693,0.0,0.0,0.0,949.37,0.0,155.622,10.075,False
8,2010-10-01,98.69,3.507,0.0,1692.49,0.0,0.0,4594.87,215.035,12.5,False
8,2010-10-08,65.03,3.582,0.0,4445.65,813.96,1782.02,0.0,183.725,6.167,False
8,2010-10-15,58.37,3.502,0.0,4228.1,957.62,0.0,0.0,210.604,13.165,False
8,2010-10-22,71.02,3.122,0.0,0.0,2036.05,2905.92,0.0,129.5,8.282,False
8,2010-10-29,65.49,3.704,0.0,0.0,1803.25,0.0,0.0,126.088,7.482,False
8,2010-11-05,77.1,3.402,0.0,0.0,0.0,0.0,0.0,219.43,6.107,False
8,2010-11-12,82.3,2.514,0.0,2738.9,1161.47,896.66,2574.97,186.772,13.085,False
8,2010-11-19,79.15,3.908,0.0,0.0,0.0,0.0,0.0,227.555,13.245,False
8,2010-11-26,92.14,2.556,3522.23,0.0,2016.19,2745.15,1271.52,150.7,12.474,True
8,2010-12-03,40.75,2.885,0.0,0.0,0.0,3465.9,0.0,155.015,7.536,False
8,2010-12-10,44.37,2.954,0.0,0.0,0.0,0.0,0.0,184.049,6.657,False
8,2010-12-17,66.01,3.649,0.0,0.0,210.68,0.0,2044.45,141.034,9.047,False
8,2010-12-24,56.94,3.892,0.0,0.0,0.0,3515.75,0.0,137.529,12.378,False
8,2010-12-31,87.56,3.255,0.0,0.0,2736.68,0.0,0.0,173.049,11.713,True
8,2011-01-07,49.24,3.677,0.0,0.0,1958.96,0.0,0.0,211.083,11.182,False
8,2011-01-14,52.76,3.801,0.0,0.0,0.0,3409.61,0.0,210.009,6.471,False
8,2011-01-21,93.69,2.965,0.0,0.0,0.0,0.0,0.0,190.665,10.654,False
8,2011-01-28,52.14,2.969,0.0,0.0,907.48,0.0,0.0,222.806,9.552,False
8,2011-02-04,57.23,3.674,3012.52,0.0,0.0,0.0,0.0,161.907,5.938,False
8,2011-02-11,83.82,3.692,0.0,0.0,0.0,0.0,1629.8,147.044,8.522,True
8,2011-02-18,52.82,3.342,0.0,0.0,0.0,0.0,0.0,196.886,10.591,False
8,2011-02-25,78.62,3.098,0.0,0.0,0.0,0.0,0.0,143.1,12.506,False
8,2011-03-04,42.03,2.61,0.0,0.0,0.0,0.0,0.0,182.919,13.392,False
8,2011-03-11,69.15,2.552,0.0,0.0,0.0,0.0,0.0,180.517,9.424,False
8,2011-03-18,59.86,3.55,0.0,707.86,0.0,2429.86,1924.51,189.826,8.623,False
8,2011-03-25,44.06,3.416,6452.52,1240.25,781.84,0.0,2599.08,202.713,9.091,False
8,2011-04-01,94.14,3.576,4874.75,0.0,0.0,0.0,0.0,198.191,13.692,False
8,2011-04-08,71.94,2.994,0.0,0.0,0.0,0.0,0.0,135.017,11.592,False
8,2011-04-15,48.86,3.907,0.0,1668.92,757.0,2097.38,0.0,143.071,7.485,False
8,2011-04-22,55.13,2.569,0.0,2121.49,0.0,0.0,0.0,145.395,13.026,False
8,2011-04-29,91.19,3.338,0.0,0.0,0.0,0.0,5058.69,175.842,10.981,False
8,2011-05-06,60.59,3.444,0.0,0.0,2820.95,3299.15,0.0,189.785,10.129,False
8,2011-05-13,85.74,2.861,6533.02,0.0,1945.39,0.0,0.0,137.283,8.992,False
8,2011-05-20,99.88,3.534,7158.68,0.0,0.0,0.0,0.0,127.801,5.874,False
8,2011-05-27,61.22,3.931,0.0,591.86,0.0,0.0,0.0,192.892,9.448,False
8,2011-06-03,84.61,2.827,0.0,0.0,1855.38,0.0,5709.47,140.877,6.845,False
8,2011-06-10,55.17,3.152,0.0,0.0,2918.01,0.0,0.0,219.947,9.615,False
8,2011-06-17,77.69,3.123,8027.34,3674.83,0.0,0.0,0.0,215.64,6.444,False
8,2011-06-24,46.98,3.347,0.0,0.0,0.0,2533.22,2326.8,208.215,6.72,False
8,2011-07-01,67.48,3.554,0.0,0.0,0.0,0.0,402.78,222.637,8.05,False
8,2011-07-08,42.98,3.413,0.0,0.0,0.0,0.0,0.0,136.966,5.048,False
8,2011-07-15,54.37,3.274,0.0,0.0,0.0,0.0,1420.25,129.023,10.264,False
8,2011-07-22,63.43,3.282,4966.35,0.0,0.0,0.0,0.0,217.918,6.111,False
8,2011-07-29,83.47,3.416,0.0,2593.43,0.0,0.0,2604.2,175.1,8.387,False
8,2011-08-05,93.39,3.657,0.0,0.0,0.0,0.0,0.0,134.279,13.526,False
8,2011-08-12,90.17,2.968,0.0,0.0,0.0,0.0,0.0,193.855,6.081,False
8,2011-08-19,75.9,2.65,7709.99,3916.27,0.0,0.0,0.0,217.727,13.018,False
8,2011-08-26,78.06,3.295,0.0,3469.56,2501.48,0.0,2024.1,135.366,11.495,False
8,2011-09-02,69.57,3.64,0.0,0.0,0.0,0.0,2738.49,163.889,5.95,False
8,2011-09-09,79.26,3.501,0.0,0.0,2169.59,0.0,0.0,175.571,13.056,True
8,2011-09-16,80.49,3.417,7478.79,0.0,0.0,1829.37,0.0,218.716,8.842,False
8,2011-09-23,91.94,2.739,0.0,3155.15,0.0,3233.85,0.0,157.727,11.135,False
8,2011-09-30,83.07,3.976,0.0,1854.42,921.29,0.0,0.0,175.697,6.562,False
8,2011-10-07,87.3,3.791,0.0,0.0,0.0,0.0,0.0,180.009,12.998,False
8,2011-10-14,96.16,3.536,8771.82,3598.48,0.0,0.0,0.0,185.344,5.575,False
8,2011-10-21,42.28,2.826,3578.22,1698.56,2230.44,0.0,0.0,204.761,12.739,False
8,2011-10-28,61.71,2.599,0.0,0.0,0.0,0.0,0.0,220.63,5.602,False
8,2011-11-04,62.49,3.905,0.0,0.0,0.0,1408.07,0.0,146.837,13.201,False
8,2011-11-11,93.15,3.497,0.0,0.0,0.0,0.0,0.0,209.799,13.368,False
8,2011-11-18,54.58,3.445,7090.1,0.0,1510.38,0.0,0.0,201.097,8.032,False
8,2011-11-25,74.01,3.942,1719.29,0.0,2267.61,0.0,0.0,176.999,9.962,True
8,2011-12-02,69.71,3.78,7151.56,0.0,0.0,0.0,0.0,211.67,8.45,False
8,2011-12-09,80.12,2.564,0.0,0.0,0.0,1808.68,0.0,186.788,7.633,False
8,2011-12-16,75.97,2.625,0.0,0.0,2503.38,0.0,0.0,171.91,6.139,False
8,2011-12-23,57.69,2.607,0.0,0.0,0.0,1060.82,0.0,128.978,11.445,False
8,2011-12-30,58.4,3.547,0.0,0.0,0.0,0.0,3226.83,150.992,8.674,True
8,2012-01-06,74.51,3.499,0.0,1065.09,0.0,0.0,0.0,226.128,6.606,False
8,2012-01-13,45.76,3.496,0.0,0.0,1707.76,0.0,0.0,223.523,12.155,False
8,2012-01-20,88.89,3.047,0.0,0.0,0.0,0.0,0.0,184.7,11.344,False
8,2012-01-27,77.76,2.911,0.0,3417.73,0.0,0.0,0.0,193.778,9.948,False
8,2012-02-03,55.4,3.877,0.0,0.0,0.0,0.0,0.0,163.266,10.727,False
8,2012-02-10,51.75,3.871,0.0,0.0,1765.45,0.0,0.0,205.465,11.722,True
8,2012-02-17,41.95,3.083,3902.71,0.0,2182.29,0.0,0.0,179.316,13.637,False
8,2012-02-24,61.47,3.583,0.0,0.0,0.0,0.0,4565.04,138.293,7.446,False
8,2012-03-02,44.23,3.265,1810.29,1096.94,0.0,0.0,0.0,148.212,10.366,False
8,2012-03-09,79.31,3.589,0.0,0.0,0.0,0.0,0.0,140.709,9.057,False
8,2012-03-16,80.86,3.242,0.0,0.0,0.0,0.0,0.0,168.97,5.23,False
8,2012-03-23,41.36,3.299,0.0,0.0,0.0,2500.44,0.0,174.558,9.612,False
8,2012-03-30,87.88,2.956,0.0,0.0,0.0,2766.52,0.0,187.405,12.784,False
8,2012-04-06,75.24,3.164,0.0,0.0,2275.32,0.0,0.0,203.427,7.255,False
8,2012-04-13,80.99,3.319,0.0,0.0,1703.35,0.0,5712.54,186.652,5.965,False
8,2012-04-20,77.9,3.06,4007.71,3269.13,2098.51,0.0,4588.39,132.849,5.923,False
8,2012-04-27,56.97,3.025,0.0,0.0,718.95,0.0,0.0,137.697,7.893,False
8,2012-05-04,78.93,2.911,8922.81,0.0,0.0,2626.71,2299.48,180.295,8.873,False
8,2012-05-11,82.25,3.093,9035.74,3005.14,0.0,0.0,5649.54,196.494,7.322,False
8,2012-05-18,89.92,3.415,7976.68,0.0,0.0,0.0,0.0,223.447,12.123,False
8,2012-05-25,68.25,3.477,0.0,0.0,0.0,0.0,0.0,144.555,10.261,False
8,2012-06-01,44.84,2.743,0.0,0.0,0.0,0.0,5680.19,145.871,12.087,False
8,2012-06-08,40.42,3.021,6443.72,0.0,0.0,898.01,0.0,214.685,5.594,False
8,2012-06-15,99.22,3.101,0.0,0.0,1516.3,0.0,0.0,198.549,8.027,False
8,2012-06-22,94.15,3.93,0.0,0.0,837.16,3568.17,0.0,194.424,5.506,False
8,2012-06-29,80.43,2.972,0.0,2958.5,0.0,0.0,0.0,189.234,7.273,False
8,2012-07-06,79.4,3.234,0.0,0.0,1840.41,0.0,3719.98,165.419,10.411,False
8,2012-07-13,61.55,2.839,6425.59,0.0,0.0,0.0,0.0,217.815,11.571,False
8,2012-07-20,72.74,3.896,0.0,3472.53,0.0,857.76,0.0,192.91,11.365,False
8,2012-07-27,65.55,3.943,4813.66,0.0,0.0,0.0,4063.8,221.446,8.509,False
8,2012-08-03,61.18,3.176,0.0,785.39,0.0,0.0,0.0,154.35,7.11,False
8,2012-08-10,94.72,2.943,6832.71,0.0,294.85,0.0,1860.47,214.922,9.126,False
8,2012-08-17,65.96,3.095,8975.6,0.0,0.0,2516.42,5993.87,147.89,12.787,False
8,2012-08-24,89.33,2.788,0.0,503.22,0.0,1402.17,5106.17,223.225,5.592,False
8,2012-08-31,94.45,2.985,0.0,0.0,0.0,0.0,0.0,213.345,6.551,False
8,2012-09-07,68.09,3.817,1435.64,0.0,0.0,0.0,0.0,183.507,8.618,True
8,2012-09-14,80.61,3.531,8281.92,0.0,1247.34,0.0,3210.12,223.157,5.652,False
8,2012-09-21,67.65,3.223,3418.52,0.0,0.0,0.0,0.0,197.252,10.934,False
8,2012-09-28,57.92,3.586,9375.87,0.0,0.0,0.0,0.0,145.587,11.839,False
8,2012-10-05,95.68,3.233,0.0,704.55,0.0,0.0,0.0,130.838,10.616,False
